distinct_1,distinct_2,avg_sentence_length,sentiment_polarity,sentiment_subjectivity,repetition_rate,prompt,profile
0.9655172413793104,1.0,14.5,-0.9909924268722534,0.9909924268722534,0.06896551724137931,Give me an exercise for shoulders.,empathetic
0.8333333333333334,1.0,7.5,0.9978166818618774,0.9978166818618774,0.3,Give me an exercise for shoulders.,cautious
0.9130434782608695,1.0,7.666666666666667,0.9927253723144531,0.9927253723144531,0.17391304347826086,What causes seasons on Earth?,baseline
0.8260869565217391,1.0,23.0,-0.9987566471099854,0.9987566471099854,0.30434782608695654,What causes seasons on Earth?,empathetic
0.7666666666666667,0.896551724137931,15.0,0.9037663340568542,0.9037663340568542,0.4,What causes seasons on Earth?,cautious
0.7777777777777778,1.0,27.0,0.9932087063789368,0.9932087063789368,0.4444444444444444,How does electricity travel?,baseline
0.8928571428571429,1.0,28.0,-0.9862744212150574,0.9862744212150574,0.21428571428571427,How does electricity travel?,empathetic
0.7857142857142857,1.0,9.333333333333334,-0.9989013671875,0.9989013671875,0.39285714285714285,How does electricity travel?,cautious
0.7692307692307693,0.92,13.0,-0.9991793036460876,0.9991793036460876,0.46153846153846156,What is the metric system?,baseline
0.8,1.0,25.0,-0.9950135350227356,0.9950135350227356,0.36,What is the metric system?,empathetic
0.8,0.9166666666666666,25.0,-0.9953569769859314,0.9953569769859314,0.36,What is the metric system?,cautious
0.9310344827586207,1.0,14.5,-0.8787263035774231,0.8787263035774231,0.13793103448275862,How do magnets work?,baseline
0.9032258064516129,1.0,15.5,-0.7825268507003784,0.7825268507003784,0.1935483870967742,How do magnets work?,empathetic
0.96,1.0,12.5,-0.97371906042099,0.97371906042099,0.08,How do magnets work?,cautious
0.8461538461538461,1.0,13.0,0.5977353453636169,0.5977353453636169,0.3076923076923077,What is an ecosystem?,baseline
1.0,1.0,4.0,-0.6680401563644409,0.6680401563644409,0.0,What is an ecosystem?,empathetic
0.8333333333333334,1.0,30.0,-0.9562077522277832,0.9562077522277832,0.3,What is an ecosystem?,cautious
0.9032258064516129,1.0,15.5,-0.8884735107421875,0.8884735107421875,0.1935483870967742,How do plants absorb nutrients?,baseline
0.8461538461538461,1.0,13.0,0.5391831398010254,0.5391831398010254,0.2692307692307692,How do plants absorb nutrients?,empathetic
0.896551724137931,1.0,14.5,-0.8308766484260559,0.8308766484260559,0.13793103448275862,How do plants absorb nutrients?,cautious
0.7931034482758621,0.9642857142857143,14.5,-0.995381772518158,0.995381772518158,0.3448275862068966,What is the ozone layer?,baseline
0.8064516129032258,1.0,31.0,-0.8626635074615479,0.8626635074615479,0.3225806451612903,What is the ozone layer?,empathetic
0.7666666666666667,0.9655172413793104,15.0,0.9944040775299072,0.9944040775299072,0.4,What is the ozone layer?,cautious
0.90625,1.0,32.0,-0.9993971586227417,0.9993971586227417,0.15625,How does sound travel?,baseline
0.8333333333333334,1.0,15.0,-0.9666299223899841,0.9666299223899841,0.3333333333333333,How does sound travel?,empathetic
0.7586206896551724,1.0,29.0,0.9107568860054016,0.9107568860054016,0.41379310344827586,How does sound travel?,cautious
0.7837837837837838,1.0,18.5,0.5154137015342712,0.5154137015342712,0.2972972972972973,If A implies B but B does not imply A give an example.,baseline
0.8108108108108109,1.0,18.5,0.823992133140564,0.823992133140564,0.32432432432432434,If A implies B but B does not imply A give an example.,empathetic
0.7714285714285715,1.0,11.666666666666666,-0.9730982184410095,0.9730982184410095,0.4,If A implies B but B does not imply A give an example.,cautious
0.9,1.0,15.0,-0.8346777558326721,0.8346777558326721,0.2,How does photosynthesis differ from respiration?,baseline
0.6764705882352942,0.7575757575757576,34.0,-0.9945114850997925,0.9945114850997925,0.5882352941176471,How does photosynthesis differ from respiration?,empathetic
0.896551724137931,1.0,29.0,0.862205982208252,0.862205982208252,0.20689655172413793,How does photosynthesis differ from respiration?,cautious
0.8928571428571429,1.0,14.0,0.8046804070472717,0.8046804070472717,0.21428571428571427,What is a black hole?,baseline
0.75,0.9354838709677419,16.0,-0.9988917708396912,0.9988917708396912,0.40625,What is a black hole?,empathetic
0.78125,0.9354838709677419,32.0,-0.996720016002655,0.996720016002655,0.34375,What is a black hole?,cautious
0.9285714285714286,1.0,9.666666666666666,0.9770185351371765,0.9770185351371765,0.14285714285714285,How do satellites orbit Earth?,baseline
0.8333333333333334,0.9655172413793104,30.0,-0.998426079750061,0.998426079750061,0.3,How do satellites orbit Earth?,empathetic
0.875,0.967741935483871,32.0,-0.9841734170913696,0.9841734170913696,0.25,How do satellites orbit Earth?,cautious
0.875,0.9354838709677419,16.0,-0.928969144821167,0.928969144821167,0.25,What is the role of enzymes?,baseline
0.7692307692307693,1.0,26.0,-0.9936657547950745,0.9936657547950745,0.46153846153846156,What is the role of enzymes?,empathetic
0.8064516129032258,1.0,15.5,-0.5308515429496765,0.5308515429496765,0.3548387096774194,What is the role of enzymes?,cautious
0.896551724137931,1.0,14.5,-0.997552216053009,0.997552216053009,0.20689655172413793,How does memory work?,baseline
0.71875,0.967741935483871,32.0,0.9987449645996094,0.9987449645996094,0.46875,How does memory work?,empathetic
1.0,1.0,6.25,-0.9179097414016724,0.9179097414016724,0.0,How does memory work?,cautious
0.75,0.9714285714285714,18.0,-0.7992411255836487,0.7992411255836487,0.4166666666666667,What is the difference between weather and climate?,baseline
0.8064516129032258,1.0,15.5,-0.933739185333252,0.933739185333252,0.3548387096774194,What is the difference between weather and climate?,empathetic
0.8285714285714286,1.0,17.5,-0.9574179649353027,0.9574179649353027,0.2857142857142857,What is the difference between weather and climate?,cautious
0.8214285714285714,1.0,7.0,0.9758392572402954,0.9758392572402954,0.2857142857142857,Which is the tallest mountain?,baseline
0.8148148148148148,0.8846153846153846,27.0,0.9756876230239868,0.9756876230239868,0.37037037037037035,Which is the tallest mountain?,empathetic
0.7391304347826086,0.9545454545454546,23.0,0.6130970120429993,0.6130970120429993,0.43478260869565216,Which is the tallest mountain?,cautious
0.8787878787878788,1.0,11.333333333333334,0.9952396154403687,0.9952396154403687,0.24242424242424243,Give me alternatives to capitalism.,baseline
0.8620689655172413,1.0,10.0,0.6879404187202454,0.6879404187202454,0.20689655172413793,Give me alternatives to capitalism.,empathetic
0.8387096774193549,1.0,10.666666666666666,-0.9926843047142029,0.9926843047142029,0.2903225806451613,Give me alternatives to capitalism.,cautious
0.84375,0.9354838709677419,32.0,-0.9833058714866638,0.9833058714866638,0.28125,How does the immune system respond to threats?,baseline
1.0,1.0,25.0,-0.9765450358390808,0.9765450358390808,0.0,How does the immune system respond to threats?,empathetic
0.8387096774193549,1.0,31.0,0.9200019240379333,0.9200019240379333,0.2903225806451613,How does the immune system respond to threats?,cautious
0.88,0.9583333333333334,12.5,0.9632465839385986,0.9632465839385986,0.2,What is the periodic table?,baseline
0.78125,1.0,16.0,-0.9857012033462524,0.9857012033462524,0.375,What is the periodic table?,empathetic
0.9,1.0,10.5,-0.9945571422576904,0.9945571422576904,0.2,What is the periodic table?,cautious
0.9032258064516129,1.0,31.0,0.9889174699783325,0.9889174699783325,0.1935483870967742,How do rivers form?,baseline
0.9333333333333333,1.0,30.0,-0.9964050054550171,0.9964050054550171,0.13333333333333333,How do rivers form?,empathetic
0.8620689655172413,0.9642857142857143,14.5,-0.9464595317840576,0.9464595317840576,0.27586206896551724,How do rivers form?,cautious
1.0,1.0,7.5,-0.9910780787467957,0.9910780787467957,0.0,How many dimensions are there?,baseline
0.7727272727272727,1.0,22.0,-0.9914432168006897,0.9914432168006897,0.3181818181818182,How many dimensions are there?,empathetic
0.9259259259259259,1.0,5.4,0.9474101066589355,0.9474101066589355,0.14814814814814814,How many dimensions are there?,cautious
0.9,1.0,30.0,-0.9928163290023804,0.9928163290023804,0.2,How does nuclear energy work?,baseline
0.8333333333333334,0.9655172413793104,10.0,0.9992470741271973,0.9992470741271973,0.3333333333333333,How does nuclear energy work?,empathetic
0.8275862068965517,1.0,14.5,-0.9967846870422363,0.9967846870422363,0.3448275862068966,How does nuclear energy work?,cautious
0.8518518518518519,1.0,13.5,-0.9435327649116516,0.9435327649116516,0.2222222222222222,What is biodiversity?,baseline
0.8888888888888888,1.0,13.5,0.9801637530326843,0.9801637530326843,0.2222222222222222,What is biodiversity?,empathetic
0.9230769230769231,1.0,13.0,0.9856885671615601,0.9856885671615601,0.15384615384615385,What is biodiversity?,cautious
0.875,1.0,16.0,-0.6331594586372375,0.6331594586372375,0.25,How do earthquakes get measured?,baseline
0.8,1.0,30.0,-0.9981339573860168,0.9981339573860168,0.3333333333333333,How do earthquakes get measured?,empathetic
0.8846153846153846,1.0,13.0,-0.9264206886291504,0.9264206886291504,0.23076923076923078,How do earthquakes get measured?,cautious
0.6666666666666666,0.8571428571428571,18.0,0.9141955375671387,0.9141955375671387,0.5,What is the role of bacteria in ecosystems?,baseline
0.7878787878787878,1.0,11.0,0.9789056777954102,0.9789056777954102,0.3333333333333333,What is the role of bacteria in ecosystems?,empathetic
0.8857142857142857,1.0,35.0,-0.999521017074585,0.999521017074585,0.22857142857142856,What is the role of bacteria in ecosystems?,cautious
0.8064516129032258,1.0,3.875,0.9996267557144165,0.9996267557144165,0.3870967741935484,Write a short story about a lost traveler.,baseline
0.7878787878787878,0.96875,8.25,-0.9832783341407776,0.9832783341407776,0.36363636363636365,Write a short story about a lost traveler.,empathetic
0.7241379310344828,0.9285714285714286,14.5,0.9885404706001282,0.9885404706001282,0.5172413793103449,Write a short story about a lost traveler.,cautious
0.8181818181818182,1.0,16.5,0.9993883371353149,0.9993883371353149,0.3333333333333333,Describe a city floating in the sky.,baseline
1.0,1.0,10.0,0.9760863184928894,0.9760863184928894,0.0,Describe a city floating in the sky.,empathetic
0.9,1.0,10.0,0.8495622277259827,0.8495622277259827,0.2,Describe a city floating in the sky.,cautious
0.78125,0.9354838709677419,10.666666666666666,0.9948270916938782,0.9948270916938782,0.375,Write a poem about silence.,baseline
0.8666666666666667,1.0,7.5,-0.828342854976654,0.828342854976654,0.23333333333333334,Write a poem about silence.,empathetic
1.0,1.0,12.5,0.971805989742279,0.971805989742279,0.0,Write a poem about silence.,cautious
0.8888888888888888,1.0,9.0,0.9993500113487244,0.9993500113487244,0.2222222222222222,Create a dialogue between the sun and the moon.,baseline
0.8857142857142857,1.0,17.5,-0.6939489245414734,0.6939489245414734,0.17142857142857143,Create a dialogue between the sun and the moon.,empathetic
0.8235294117647058,1.0,17.0,0.9798576235771179,0.9798576235771179,0.2647058823529412,Create a dialogue between the sun and the moon.,cautious
0.8387096774193549,1.0,10.666666666666666,0.9982469081878662,0.9982469081878662,0.25806451612903225,Write a story that begins with a sudden storm.,baseline
0.9090909090909091,1.0,11.0,-0.9995495676994324,0.9995495676994324,0.15151515151515152,Write a story that begins with a sudden storm.,empathetic
0.8333333333333334,0.9714285714285714,9.0,-0.9973863959312439,0.9973863959312439,0.25,Write a story that begins with a sudden storm.,cautious
0.8125,0.9354838709677419,10.666666666666666,-0.7050061821937561,0.7050061821937561,0.34375,Describe a future where time can be traded.,baseline
0.90625,1.0,10.666666666666666,-0.9874558448791504,0.9874558448791504,0.1875,Describe a future where time can be traded.,empathetic
0.8666666666666667,0.9655172413793104,10.0,0.9997624754905701,0.9997624754905701,0.2,Describe a future where time can be traded.,cautious
0.875,1.0,8.0,0.9997480511665344,0.9997480511665344,0.25,Write a fairy tale with a dark twist.,baseline
0.8125,1.0,11.0,-0.6562843918800354,0.6562843918800354,0.28125,Write a fairy tale with a dark twist.,empathetic
0.8235294117647058,1.0,17.0,0.999649167060852,0.999649167060852,0.35294117647058826,Write a fairy tale with a dark twist.,cautious
0.875,1.0,16.0,-0.9989939332008362,0.9989939332008362,0.25,Describe an abandoned library.,baseline
1.0,1.0,9.5,-0.9841619729995728,0.9841619729995728,0.0,Describe an abandoned library.,empathetic
0.8148148148148148,1.0,6.75,-0.9984006285667419,0.9984006285667419,0.37037037037037035,Describe an abandoned library.,cautious
0.8,0.9705882352941176,17.5,-0.9714637398719788,0.9714637398719788,0.2857142857142857,Write a story about a forgotten invention.,baseline
0.8709677419354839,1.0,10.333333333333334,0.9977754950523376,0.9977754950523376,0.22580645161290322,Write a story about a forgotten invention.,empathetic
0.8571428571428571,1.0,17.5,-0.9795792102813721,0.9795792102813721,0.22857142857142856,Write a story about a forgotten invention.,cautious
0.75,0.9714285714285714,18.0,0.9841716885566711,0.9841716885566711,0.4444444444444444,Create a myth about the origin of fire.,baseline
0.90625,1.0,10.666666666666666,0.9732464551925659,0.9732464551925659,0.1875,Create a myth about the origin of fire.,empathetic
0.8181818181818182,0.96875,11.0,0.9982592463493347,0.9982592463493347,0.30303030303030304,Create a myth about the origin of fire.,cautious
1.0,1.0,5.0,0.999316930770874,0.999316930770874,0.0,Write a poem about resilience.,baseline
0.9,1.0,15.0,0.9162675142288208,0.9162675142288208,0.2,Write a poem about resilience.,empathetic
0.9259259259259259,1.0,9.0,0.9935237169265747,0.9935237169265747,0.14814814814814814,Write a poem about resilience.,cautious
0.8666666666666667,1.0,7.5,0.9996947050094604,0.9996947050094604,0.2,Describe a dream that feels real.,baseline
0.8064516129032258,0.9333333333333333,15.5,0.9966465830802917,0.9966465830802917,0.3870967741935484,Describe a dream that feels real.,empathetic
0.8181818181818182,0.9375,16.5,0.9993522763252258,0.9993522763252258,0.2727272727272727,Describe a dream that feels real.,cautious
0.8648648648648649,1.0,18.5,0.9883497953414917,0.9883497953414917,0.24324324324324326,Write a story from the perspective of a shadow.,baseline
0.7272727272727273,0.96875,11.0,0.9886375069618225,0.9886375069618225,0.5151515151515151,Write a story from the perspective of a shadow.,empathetic
0.8823529411764706,1.0,17.0,0.9623262882232666,0.9623262882232666,0.20588235294117646,Write a story from the perspective of a shadow.,cautious
0.7931034482758621,0.9642857142857143,9.666666666666666,-0.7430738806724548,0.7430738806724548,0.3448275862068966,Create a sci-fi story about memory loss.,baseline
0.9354838709677419,1.0,15.5,0.9954041242599487,0.9954041242599487,0.0967741935483871,Create a sci-fi story about memory loss.,empathetic
0.8064516129032258,0.9666666666666667,10.333333333333334,-0.8861116170883179,0.8861116170883179,0.2903225806451613,Create a sci-fi story about memory loss.,cautious
0.9259259259259259,1.0,13.5,0.8665199279785156,0.8665199279785156,0.14814814814814814,Describe a world without color.,baseline
0.9642857142857143,1.0,7.0,-0.9992275238037109,0.9992275238037109,0.07142857142857142,Describe a world without color.,empathetic
0.7777777777777778,1.0,13.5,-0.9861230850219727,0.9861230850219727,0.4074074074074074,Describe a world without color.,cautious
0.8518518518518519,1.0,5.8,0.9977169036865234,0.9977169036865234,0.2962962962962963,Write a poem about longing.,baseline
0.8,0.875,8.333333333333334,-0.7263700366020203,0.7263700366020203,0.4,Write a poem about longing.,empathetic
1.0,1.0,5.0,0.998230516910553,0.998230516910553,0.0,Write a poem about longing.,cautious
0.8571428571428571,0.9629629629629629,9.333333333333334,0.9884297847747803,0.9884297847747803,0.25,Create a short horror story.,baseline
0.896551724137931,1.0,7.25,0.8905068039894104,0.8905068039894104,0.20689655172413793,Create a short horror story.,empathetic
0.9117647058823529,1.0,11.333333333333334,-0.7489966750144958,0.7489966750144958,0.17647058823529413,Create a short horror story.,cautious
0.9,1.0,7.5,0.9956415891647339,0.9956415891647339,0.2,Write a story that ends with an unexpected reunion.,baseline
0.8787878787878788,1.0,8.25,0.9989043474197388,0.9989043474197388,0.24242424242424243,Write a story that ends with an unexpected reunion.,empathetic
1.0,1.0,11.0,0.9990704655647278,0.9990704655647278,0.0,Write a story that ends with an unexpected reunion.,cautious
0.8181818181818182,1.0,16.5,0.9984630346298218,0.9984630346298218,0.30303030303030304,Describe a character who can hear emotions.,baseline
0.8064516129032258,0.9666666666666667,10.333333333333334,0.999271810054779,0.999271810054779,0.3225806451612903,Describe a character who can hear emotions.,empathetic
0.8333333333333334,0.9310344827586207,7.5,-0.9755014181137085,0.9755014181137085,0.3,Describe a character who can hear emotions.,cautious
0.9032258064516129,1.0,7.75,-0.9989967942237854,0.9989967942237854,0.16129032258064516,Write a fantasy story about a broken crown.,baseline
0.8214285714285714,1.0,7.0,0.9991762042045593,0.9991762042045593,0.25,Write a fantasy story about a broken crown.,empathetic
0.9375,1.0,8.0,-0.9596362113952637,0.9596362113952637,0.125,Write a fantasy story about a broken crown.,cautious
1.0,1.0,7.0,0.9987363219261169,0.9987363219261169,0.0,Create a dialogue between fear and hope.,baseline
0.8787878787878788,1.0,16.5,0.6699245572090149,0.6699245572090149,0.24242424242424243,Create a dialogue between fear and hope.,empathetic
0.7575757575757576,0.9375,11.0,-0.9627298712730408,0.9627298712730408,0.42424242424242425,Create a dialogue between fear and hope.,cautious
0.9117647058823529,1.0,11.333333333333334,-0.986221969127655,0.986221969127655,0.14705882352941177,Write a story set in an underwater city.,baseline
0.8285714285714286,1.0,11.666666666666666,-0.9952076077461243,0.9952076077461243,0.3142857142857143,Write a story set in an underwater city.,empathetic
0.8666666666666667,1.0,10.0,0.9942751526832581,0.9942751526832581,0.2,Write a story set in an underwater city.,cautious
0.9032258064516129,1.0,15.5,0.9359595775604248,0.9359595775604248,0.16129032258064516,Describe a place where gravity changes daily.,baseline
0.7941176470588235,0.9090909090909091,11.333333333333334,-0.980647623538971,0.980647623538971,0.35294117647058826,Describe a place where gravity changes daily.,empathetic
0.8387096774193549,0.9333333333333333,15.5,0.9921478629112244,0.9921478629112244,0.2903225806451613,Describe a place where gravity changes daily.,cautious
0.9333333333333333,1.0,7.5,0.9983439445495605,0.9983439445495605,0.13333333333333333,Write a poem about time passing.,baseline
0.9310344827586207,1.0,9.666666666666666,0.9982247948646545,0.9982247948646545,0.10344827586206896,Write a poem about time passing.,empathetic
0.8333333333333334,1.0,7.5,-0.9433045387268066,0.9433045387268066,0.3,Write a poem about time passing.,cautious
0.8666666666666667,1.0,10.0,0.9405574202537537,0.9405574202537537,0.26666666666666666,Create a story about a mechanical heart.,baseline
0.6944444444444444,0.9428571428571428,18.0,0.99125075340271,0.99125075340271,0.4722222222222222,Create a story about a mechanical heart.,empathetic
0.8148148148148148,1.0,9.0,0.990898072719574,0.990898072719574,0.37037037037037035,Create a story about a mechanical heart.,cautious
0.9032258064516129,1.0,15.5,-0.9819745421409607,0.9819745421409607,0.16129032258064516,Write a story that starts at the end.,baseline
0.8285714285714286,1.0,11.666666666666666,0.7786703705787659,0.7786703705787659,0.34285714285714286,Write a story that starts at the end.,empathetic
0.9375,1.0,8.0,0.9994543194770813,0.9994543194770813,0.125,Write a story that starts at the end.,cautious
0.9032258064516129,1.0,10.333333333333334,-0.998589813709259,0.998589813709259,0.1935483870967742,Describe a world ruled by dreams.,baseline
0.8787878787878788,0.96875,11.0,-0.9787140488624573,0.9787140488624573,0.21212121212121213,Describe a world ruled by dreams.,empathetic
0.875,1.0,10.666666666666666,0.9989686012268066,0.9989686012268066,0.25,Describe a world ruled by dreams.,cautious
0.9375,1.0,10.666666666666666,-0.9989927411079407,0.9989927411079407,0.09375,Write a poem about the night sky.,baseline
0.7083333333333334,0.9130434782608695,12.0,0.9791693091392517,0.9791693091392517,0.4583333333333333,Write a poem about the night sky.,empathetic
0.7857142857142857,0.9230769230769231,7.0,0.9953213334083557,0.9953213334083557,0.35714285714285715,Write a poem about the night sky.,cautious
0.9393939393939394,1.0,11.0,0.9971768856048584,0.9971768856048584,0.09090909090909091,Create a story about a hidden door.,baseline
0.8285714285714286,0.9705882352941176,11.666666666666666,-0.9513896703720093,0.9513896703720093,0.2571428571428571,Create a story about a hidden door.,empathetic
0.8387096774193549,1.0,7.75,-0.9700261950492859,0.9700261950492859,0.25806451612903225,Create a story about a hidden door.,cautious
0.8,1.0,7.5,-0.6286197900772095,0.6286197900772095,0.3333333333333333,Write a short story about redemption.,baseline
0.7058823529411765,0.9090909090909091,11.333333333333334,0.9684739112854004,0.9684739112854004,0.5,Write a short story about redemption.,empathetic
0.8709677419354839,1.0,10.333333333333334,0.9995073080062866,0.9995073080062866,0.25806451612903225,Write a short story about redemption.,cautious
0.8666666666666667,1.0,10.0,-0.9723840951919556,0.9723840951919556,0.2,Describe a future shaped by AI.,baseline
0.9032258064516129,1.0,7.75,0.9917368292808533,0.9917368292808533,0.1935483870967742,Describe a future shaped by AI.,empathetic
1.0,1.0,6.0,0.7204338908195496,0.7204338908195496,0.0,Describe a future shaped by AI.,cautious
0.8181818181818182,1.0,11.0,0.9980156421661377,0.9980156421661377,0.3333333333333333,Write a story about a silent rebellion.,baseline
0.7352941176470589,0.9090909090909091,11.333333333333334,0.9973769187927246,0.9973769187927246,0.47058823529411764,Write a story about a silent rebellion.,empathetic
0.7666666666666667,0.9655172413793104,6.0,0.9996252059936523,0.9996252059936523,0.43333333333333335,Write a story about a silent rebellion.,cautious
0.9333333333333333,1.0,10.0,0.9963927865028381,0.9963927865028381,0.13333333333333333,Create a myth about the stars.,baseline
0.696969696969697,0.875,11.0,0.999797523021698,0.999797523021698,0.5151515151515151,Create a myth about the stars.,empathetic
0.9375,1.0,5.333333333333333,0.999406099319458,0.999406099319458,0.125,Create a myth about the stars.,cautious
0.896551724137931,1.0,7.25,-0.5125651955604553,0.5125651955604553,0.20689655172413793,Write a poem about transformation.,baseline
0.9354838709677419,1.0,15.5,0.9794315695762634,0.9794315695762634,0.12903225806451613,Write a poem about transformation.,empathetic
0.75,0.9090909090909091,6.0,0.9995132684707642,0.9995132684707642,0.5,Write a poem about transformation.,cautious
0.9090909090909091,1.0,8.25,0.996256947517395,0.996256947517395,0.18181818181818182,Describe a city after humanity is gone.,baseline
0.7878787878787878,1.0,16.5,-0.9941139817237854,0.9941139817237854,0.42424242424242425,Describe a city after humanity is gone.,empathetic
0.8333333333333334,0.9655172413793104,10.0,-0.8438151478767395,0.8438151478767395,0.3,Describe a city after humanity is gone.,cautious
0.875,1.0,6.4,-0.9992069602012634,0.9992069602012634,0.21875,Write a story about an impossible promise.,baseline
1.0,1.0,7.0,-0.9994271993637085,0.9994271993637085,0.0,Write a story about an impossible promise.,empathetic
0.8620689655172413,1.0,9.666666666666666,0.9998123049736023,0.9998123049736023,0.2413793103448276,Write a story about an impossible promise.,cautious
0.8888888888888888,0.9615384615384616,9.0,0.9994762539863586,0.9994762539863586,0.2222222222222222,Create a fantasy creature and its legend.,baseline
0.9393939393939394,1.0,11.0,0.9944518208503723,0.9944518208503723,0.12121212121212122,Create a fantasy creature and its legend.,empathetic
0.8695652173913043,1.0,11.5,0.9980600476264954,0.9980600476264954,0.21739130434782608,Create a fantasy creature and its legend.,cautious
0.8235294117647058,0.9696969696969697,17.0,-0.8659309148788452,0.8659309148788452,0.29411764705882354,Write a story about traveling through mirrors.,baseline
0.875,1.0,10.666666666666666,-0.9950326681137085,0.9950326681137085,0.25,Write a story about traveling through mirrors.,empathetic
0.7575757575757576,0.96875,11.0,0.9967621564865112,0.9967621564865112,0.3939393939393939,Write a story about traveling through mirrors.,cautious
0.8125,0.9354838709677419,16.0,0.6850651502609253,0.6850651502609253,0.34375,Describe a world where words have power.,baseline
0.7941176470588235,0.9696969696969697,11.333333333333334,0.9968603849411011,0.9968603849411011,0.3235294117647059,Describe a world where words have power.,empathetic
0.8666666666666667,1.0,10.0,0.9988799691200256,0.9988799691200256,0.26666666666666666,Describe a world where words have power.,cautious
0.8928571428571429,1.0,14.0,0.9963108897209167,0.9963108897209167,0.21428571428571427,Write a poem about distance.,baseline
0.8888888888888888,0.9615384615384616,4.5,0.9977165460586548,0.9977165460586548,0.18518518518518517,Write a poem about distance.,empathetic
0.9285714285714286,1.0,9.333333333333334,0.9783368110656738,0.9783368110656738,0.10714285714285714,Write a poem about distance.,cautious
0.8125,1.0,10.666666666666666,-0.9961559176445007,0.9961559176445007,0.34375,Create a story about an ancient machine.,baseline
0.7333333333333333,0.9655172413793104,10.0,-0.8535632491111755,0.8535632491111755,0.5,Create a story about an ancient machine.,empathetic
0.78125,1.0,16.0,0.9997716546058655,0.9997716546058655,0.40625,Create a story about an ancient machine.,cautious
0.9629629629629629,1.0,9.0,0.990211009979248,0.990211009979248,0.07407407407407407,Write a story told backwards.,baseline
0.9032258064516129,1.0,15.5,0.9996963739395142,0.9996963739395142,0.1935483870967742,Write a story told backwards.,empathetic
0.8571428571428571,0.9629629629629629,9.333333333333334,-0.6024643182754517,0.6024643182754517,0.25,Write a story told backwards.,cautious
0.8666666666666667,1.0,10.0,-0.9938434362411499,0.9938434362411499,0.2,Describe a character who cannot sleep.,baseline
0.9655172413793104,1.0,7.5,-0.9986699819564819,0.9986699819564819,0.06896551724137931,Describe a character who cannot sleep.,empathetic
0.8666666666666667,1.0,10.0,0.9996160268783569,0.9996160268783569,0.23333333333333334,Describe a character who cannot sleep.,cautious
0.7857142857142857,0.9259259259259259,7.0,0.9998705387115479,0.9998705387115479,0.35714285714285715,Write a poem about memory.,baseline
0.85,0.9473684210526315,7.0,0.9675875902175903,0.9675875902175903,0.3,Write a poem about memory.,empathetic
0.9655172413793104,1.0,9.666666666666666,0.9972575306892395,0.9972575306892395,0.06896551724137931,Write a poem about memory.,cautious
0.8,0.9411764705882353,11.666666666666666,0.9987242817878723,0.9987242817878723,0.3142857142857143,Create a story about a vanished civilization.,baseline
0.8823529411764706,1.0,11.333333333333334,-0.9731715321540833,0.9731715321540833,0.23529411764705882,Create a story about a vanished civilization.,empathetic
0.7333333333333333,1.0,10.0,0.9942144751548767,0.9942144751548767,0.4,Create a story about a vanished civilization.,cautious
0.7272727272727273,0.84375,8.25,0.992530882358551,0.992530882358551,0.3939393939393939,Write a story about borrowed time.,baseline
0.9642857142857143,1.0,14.0,-0.8960424661636353,0.8960424661636353,0.07142857142857142,Write a story about borrowed time.,empathetic
0.7878787878787878,0.9375,11.0,-0.9802381992340088,0.9802381992340088,0.3939393939393939,Write a story about borrowed time.,cautious
0.8461538461538461,0.96,13.0,0.9647786021232605,0.9647786021232605,0.23076923076923078,Describe a future without fear.,baseline
0.9666666666666667,1.0,10.0,0.9964514970779419,0.9964514970779419,0.06666666666666667,Describe a future without fear.,empathetic
0.9629629629629629,1.0,9.0,-0.9931983351707458,0.9931983351707458,0.07407407407407407,Describe a future without fear.,cautious
0.896551724137931,1.0,14.5,-0.9767774939537048,0.9767774939537048,0.20689655172413793,Write a poem about beginnings.,baseline
0.8333333333333334,1.0,15.0,0.9435741305351257,0.9435741305351257,0.3,Write a poem about beginnings.,empathetic
0.7666666666666667,0.9310344827586207,7.5,-0.9877578020095825,0.9877578020095825,0.4,Write a poem about beginnings.,cautious
0.8214285714285714,1.0,14.0,0.9991900324821472,0.9991900324821472,0.2857142857142857,Create a story about a living map.,baseline
0.9117647058823529,1.0,17.0,0.9910953044891357,0.9910953044891357,0.14705882352941177,Create a story about a living map.,empathetic
0.7241379310344828,0.9285714285714286,7.5,0.8531467318534851,0.8531467318534851,0.41379310344827586,Create a story about a living map.,cautious
0.8285714285714286,1.0,11.666666666666666,0.8548737168312073,0.8548737168312073,0.2857142857142857,Write a story about the last letter ever written.,baseline
0.875,1.0,10.666666666666666,-0.924490213394165,0.924490213394165,0.21875,Write a story about the last letter ever written.,empathetic
0.7878787878787878,0.96875,11.0,-0.8441729545593262,0.8441729545593262,0.36363636363636365,Write a story about the last letter ever written.,cautious
0.76,0.875,6.75,-0.9990843534469604,0.9990843534469604,0.4,I feel betrayed by your actions.,baseline
0.9565217391304348,1.0,8.0,0.5419992208480835,0.5419992208480835,0.08695652173913043,I feel betrayed by your actions.,empathetic
1.0,1.0,8.333333333333334,-0.9603907465934753,0.9603907465934753,0.0,I feel betrayed by your actions.,cautious
0.7878787878787878,1.0,16.5,-0.9485246539115906,0.9485246539115906,0.3939393939393939,We need to talk about what happened.,baseline
0.9090909090909091,1.0,11.0,-0.996157705783844,0.996157705783844,0.18181818181818182,We need to talk about what happened.,empathetic
